symbol	file	line	consumer_type	text
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1158	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1187	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1208	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1237	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1258	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1287	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1308	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1334	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1364	unknown_or_support	"selected_moves_write_authority": "none",
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1383	unknown_or_support	"selected_moves_write_authority": "none",
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1388	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1399	unknown_or_support	"requested_max_selected_moves": 10,
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1401	unknown_or_support	"authority_budget_cap_applied": true,
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1402	unknown_or_support	"authority_budget_gate": {
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1414	unknown_or_support	"selected_moves_before_gate": 10,
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1415	unknown_or_support	"selected_moves_after_gate": 5,
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1417	unknown_or_support	"decision": "cap_selected_moves_to_authority_budget",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1418	unknown_or_support	"action": "drop_moves_above_current_authority_budget",
restore_barrier	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1420	unknown_or_support	"trigger": "after_policy_selection_before_restore_barrier_snapshot_apply",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1421	unknown_or_support	"written_evidence": "plan.safety.authority_budget_gate",
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1423	unknown_or_support	"selected_moves_above_authority_budget",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1424	unknown_or_support	"apply_above_authority_budget"
restore_barrier	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1463	unknown_or_support	"fresh_restore_barrier",
restore_barrier	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1574	unknown_or_support	"restore_barrier_missing_or_stale",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1586	unknown_or_support	"trigger": "authority_budget_gate",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1587	unknown_or_support	"written_evidence": "plan.safety.authority_budget_gate.authority_lifecycle",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1599	unknown_or_support	"trigger": "authority_budget_gate",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1600	unknown_or_support	"written_evidence": "plan.safety.authority_budget_gate.authority_lifecycle",
restore_barrier	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1609	unknown_or_support	"action": "permit_only_next_blast_radius_step_through_existing_restore_barrier_snapshot_and_apply_path",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1611	unknown_or_support	"trigger": "authority_budget_gate",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1612	unknown_or_support	"written_evidence": "plan.safety.authority_budget_gate.authority_bridge",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1625	unknown_or_support	"trigger": "authority_budget_gate",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1626	unknown_or_support	"written_evidence": "plan.safety.authority_budget_gate.authority_bridge",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1640	unknown_or_support	"written_evidence": "policy.authority_budget plus plan.safety.authority_budget_gate",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1651	unknown_or_support	"trigger": "authority_budget_gate",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1652	unknown_or_support	"written_evidence": "plan.safety.authority_budget_gate.authority_lifecycle",
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1661	unknown_or_support	"action": "drop_selected_moves_before_restore_barrier_snapshot_apply",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1663	unknown_or_support	"trigger": "authority_budget_gate",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1664	unknown_or_support	"written_evidence": "plan.safety.authority_budget_gate.authority_lifecycle",
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1675	unknown_or_support	"action": "drop_selected_moves_until_reinstated",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1677	unknown_or_support	"trigger": "authority_budget_gate",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1678	unknown_or_support	"written_evidence": "plan.safety.authority_budget_gate.authority_lifecycle",
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1724	unknown_or_support	"condition": "MEDIUM_BATCH authority with selected_moves <= 5",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1725	unknown_or_support	"decision": "allow_within_authority_budget",
restore_barrier	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1726	unknown_or_support	"action": "continue_existing_restore_barrier_snapshot_and_apply_path",
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1728	unknown_or_support	"trigger": "planner_selected_moves_ready",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1729	unknown_or_support	"written_evidence": "plan.safety.authority_budget_gate",
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1731	unknown_or_support	"selected_moves_above_authority_budget",
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1732	unknown_or_support	"apply_above_authority_budget"
dynamic_blast_radius	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1737	unknown_or_support	"dynamic_blast_radius": {
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1742	unknown_or_support	"selected_after_authority_budget_count": 5,
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1743	unknown_or_support	"requested_max_selected_moves": 10,
authority_budget	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1746	unknown_or_support	"scope": "bounded_by_authority_budget",
restore_barrier	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1802	unknown_or_support	"restore_barrier": {
failover_quarantine	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1809	unknown_or_support	"failover_quarantine": false,
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1812	unknown_or_support	"clearance_max_selected_moves": 5,
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1814	unknown_or_support	"approved_selected_moves_hash": "a66da877f2c68907fdb47e6cf1accedc2772d45ec218a81865c69d52e3acd2f4",
operation_id	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1819	unknown_or_support	"operation_id": "govexec_e4ce0fc1c3299e1d0a39cce2",
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1825	unknown_or_support	"clearance_expected_selected_moves": 5,
approved_plan_lock	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1837	unknown_or_support	"approved_plan_lock": {
restore_barrier	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1862	unknown_or_support	"restore_barrier_hash": "089c72b273c267cd343a0bd2b182a4726165d6abbfa12cf9012f9ed689b6b7a7",
restore_barrier	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1863	unknown_or_support	"restore_barrier_id": "rbclear_089c72b273c267cd343a0bd2",
selected_move_count	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1865	unknown_or_support	"selected_move_count": 5,
selected_move_hash	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1866	unknown_or_support	"selected_move_hash": "a66da877f2c68907fdb47e6cf1accedc2772d45ec218a81865c69d52e3acd2f4",
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1867	unknown_or_support	"selected_moves": [
current_egress	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1869	unknown_or_support	"current_egress": "vless",
move_type	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1870	unknown_or_support	"move_type": "failover",
recommended_egress	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1871	unknown_or_support	"recommended_egress": "awg3",
current_egress	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1875	unknown_or_support	"current_egress": "vless",
move_type	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1876	unknown_or_support	"move_type": "failover",
recommended_egress	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1877	unknown_or_support	"recommended_egress": "awg0",
current_egress	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1881	unknown_or_support	"current_egress": "vless",
move_type	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1882	unknown_or_support	"move_type": "failover",
recommended_egress	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1883	unknown_or_support	"recommended_egress": "awg3",
current_egress	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1887	unknown_or_support	"current_egress": "vless",
move_type	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1888	unknown_or_support	"move_type": "failover",
recommended_egress	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1889	unknown_or_support	"recommended_egress": "awg0",
current_egress	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1893	unknown_or_support	"current_egress": "vless",
move_type	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1894	unknown_or_support	"move_type": "failover",
recommended_egress	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1895	unknown_or_support	"recommended_egress": "awg3",
approved_plan_lock	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1910	unknown_or_support	"approved_plan_lock_hash": "6cd8593b707e6a6257df6b63530d4eb03fa5c00362333519a31d6a8927a06097",
approved_plan_lock	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1911	unknown_or_support	"approved_plan_lock_id": "apl_f00b0fdec2af876ef2ea7872",
approved_plan_lock	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1931	unknown_or_support	"approved_plan_lock_validation": {
approved_plan_lock	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1934	unknown_or_support	"reason": "approved_plan_lock_invalid",
approved_plan_lock	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1936	unknown_or_support	"approved_plan_lock_user_source_mismatch"
selected_move_hash	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1938	unknown_or_support	"selected_move_hash": "a66da877f2c68907fdb47e6cf1accedc2772d45ec218a81865c69d52e3acd2f4",
